group,subgroup,suborder,subcat,xaxis,xorder,xlabel,chart,value,count,total,missing,x0,x1,x2,x3
Iowa,enroll,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who enrolled in college,68.8,77,112,,out of,students who selected a planned major in the area of,enrolled in college.,
Iowa,enroll,1,,level_2r,16,"Repair, Production, & Construction",Percent who enrolled in college,65.4,195,298,,out of,students who selected a planned major in the area of,enrolled in college.,
Iowa,enroll,1,,level_2r,17,Sciences: Biological & Physical,Percent who enrolled in college,87.2,1113,1276,,out of,students who selected a planned major in the area of,enrolled in college.,
Iowa,enroll,1,,level_2r,18,Social Sciences & Law,Percent who enrolled in college,81.9,1264,1544,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,fouryr,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who attended a 4-year college,57.6,265,460,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,2,Architecture,Percent who attended a 4-year college,74.7,204,273,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who attended a 4-year college,77.3,17,22,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,4,Arts: Visual & Performing,Percent who attended a 4-year college,67.3,730,1085,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,5,Business,Percent who attended a 4-year college,68.8,1094,1590,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who attended a 4-year college,48.9,171,350,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,6,Communications,Percent who attended a 4-year college,73.4,254,346,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who attended a 4-year college,70.5,263,373,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,9,Education,Percent who attended a 4-year college,68,825,1213,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,11,Eng. Tech. & Drafting,Percent who attended a 4-year college,63.4,135,213,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,10,Engineering,Percent who attended a 4-year college,78.7,1058,1344,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,12,English & Foreign Lang.,Percent who attended a 4-year college,74.3,136,183,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,13,Health Admin. & Assisting,Percent who attended a 4-year college,50.8,260,512,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,14,Health Sci. & Techno.,Percent who attended a 4-year college,67.4,2535,3760,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who attended a 4-year college,74.5,73,98,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,16,"Repair, Production, & Construction",Percent who attended a 4-year college,35.5,61,172,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,17,Sciences: Biological & Physical,Percent who attended a 4-year college,74.5,741,995,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,fouryr,1,,level_2r,18,Social Sciences & Law,Percent who attended a 4-year college,67.3,832,1237,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kansas,enroll,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who enrolled in college,72.9,460,631,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,2,Architecture,Percent who enrolled in college,70.2,273,389,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who enrolled in college,68.8,22,32,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,4,Arts: Visual & Performing,Percent who enrolled in college,66.8,1085,1624,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,5,Business,Percent who enrolled in college,75.7,1590,2100,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who enrolled in college,60.2,350,581,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,6,Communications,Percent who enrolled in college,82.8,346,418,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who enrolled in college,71.3,373,523,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,9,Education,Percent who enrolled in college,74.8,1213,1621,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,11,Eng. Tech. & Drafting,Percent who enrolled in college,64.9,213,328,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,10,Engineering,Percent who enrolled in college,78.5,1344,1712,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,12,English & Foreign Lang.,Percent who enrolled in college,78.5,183,233,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,13,Health Admin. & Assisting,Percent who enrolled in college,65.6,512,780,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,14,Health Sci. & Techno.,Percent who enrolled in college,76.9,3760,4889,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who enrolled in college,62.8,98,156,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,16,"Repair, Production, & Construction",Percent who enrolled in college,46.1,172,373,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,17,Sciences: Biological & Physical,Percent who enrolled in college,76.2,995,1305,,out of,students who selected a planned major in the area of,enrolled in college.,
Kansas,enroll,1,,level_2r,18,Social Sciences & Law,Percent who enrolled in college,72,1237,1719,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,fouryr,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who attended a 4-year college,58.6,343,585,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,2,Architecture,Percent who attended a 4-year college,79.6,187,235,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who attended a 4-year college,63.3,19,30,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,4,Arts: Visual & Performing,Percent who attended a 4-year college,73.7,1308,1774,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,5,Business,Percent who attended a 4-year college,76.6,1384,1807,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who attended a 4-year college,55.4,619,1118,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,6,Communications,Percent who attended a 4-year college,81.1,471,581,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who attended a 4-year college,67.9,466,686,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,9,Education,Percent who attended a 4-year college,69.2,1362,1969,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,11,Eng. Tech. & Drafting,Percent who attended a 4-year college,55.9,222,397,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,10,Engineering,Percent who attended a 4-year college,79.3,1407,1774,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,12,English & Foreign Lang.,Percent who attended a 4-year college,83,279,336,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,13,Health Admin. & Assisting,Percent who attended a 4-year college,53.2,336,632,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,14,Health Sci. & Techno.,Percent who attended a 4-year college,68.2,5185,7602,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who attended a 4-year college,75,114,152,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,16,"Repair, Production, & Construction",Percent who attended a 4-year college,26.3,93,354,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,17,Sciences: Biological & Physical,Percent who attended a 4-year college,83.1,1109,1334,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,fouryr,1,,level_2r,18,Social Sciences & Law,Percent who attended a 4-year college,75.8,1765,2327,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Kentucky,enroll,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who enrolled in college,47.5,585,1232,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,2,Architecture,Percent who enrolled in college,55.6,235,423,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who enrolled in college,48.4,30,62,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,4,Arts: Visual & Performing,Percent who enrolled in college,47.6,1774,3729,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,5,Business,Percent who enrolled in college,64,1807,2825,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who enrolled in college,39.5,1118,2830,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,6,Communications,Percent who enrolled in college,68.5,581,848,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who enrolled in college,59.8,686,1148,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,9,Education,Percent who enrolled in college,66.4,1969,2967,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,11,Eng. Tech. & Drafting,Percent who enrolled in college,39.9,397,994,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,10,Engineering,Percent who enrolled in college,62.9,1774,2822,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,12,English & Foreign Lang.,Percent who enrolled in college,65.5,336,513,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,13,Health Admin. & Assisting,Percent who enrolled in college,51.3,632,1231,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,14,Health Sci. & Techno.,Percent who enrolled in college,67.8,7602,11213,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who enrolled in college,63.9,152,238,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,16,"Repair, Production, & Construction",Percent who enrolled in college,19.6,354,1804,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,17,Sciences: Biological & Physical,Percent who enrolled in college,72.5,1334,1841,,out of,students who selected a planned major in the area of,enrolled in college.,
Kentucky,enroll,1,,level_2r,18,Social Sciences & Law,Percent who enrolled in college,66.2,2327,3516,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,fouryr,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who attended a 4-year college,61.5,211,343,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,2,Architecture,Percent who attended a 4-year college,79.3,299,377,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who attended a 4-year college,75,21,28,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,4,Arts: Visual & Performing,Percent who attended a 4-year college,73.6,1103,1498,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,5,Business,Percent who attended a 4-year college,72.2,1547,2142,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who attended a 4-year college,57.3,389,679,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,6,Communications,Percent who attended a 4-year college,80,392,490,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who attended a 4-year college,78.2,555,710,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,9,Education,Percent who attended a 4-year college,73.7,993,1347,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,11,Eng. Tech. & Drafting,Percent who attended a 4-year college,58.5,285,487,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,10,Engineering,Percent who attended a 4-year college,81,1871,2309,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,12,English & Foreign Lang.,Percent who attended a 4-year college,86.1,235,273,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,13,Health Admin. & Assisting,Percent who attended a 4-year college,59.7,513,859,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,14,Health Sci. & Techno.,Percent who attended a 4-year college,75.1,5184,6903,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who attended a 4-year college,81,64,79,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,16,"Repair, Production, & Construction",Percent who attended a 4-year college,22.6,48,212,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,17,Sciences: Biological & Physical,Percent who attended a 4-year college,89.8,1532,1706,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,fouryr,1,,level_2r,18,Social Sciences & Law,Percent who attended a 4-year college,80.4,1538,1914,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Louisiana,enroll,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who enrolled in college,56.3,343,609,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,2,Architecture,Percent who enrolled in college,68.9,377,547,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who enrolled in college,56,28,50,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,4,Arts: Visual & Performing,Percent who enrolled in college,56.1,1498,2669,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,5,Business,Percent who enrolled in college,63.5,2142,3374,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who enrolled in college,40.4,679,1682,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,6,Communications,Percent who enrolled in college,73.6,490,666,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who enrolled in college,68.2,710,1041,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,9,Education,Percent who enrolled in college,70.9,1347,1901,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,11,Eng. Tech. & Drafting,Percent who enrolled in college,53.9,487,904,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,10,Engineering,Percent who enrolled in college,68.7,2309,3363,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,12,English & Foreign Lang.,Percent who enrolled in college,68.6,273,398,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,13,Health Admin. & Assisting,Percent who enrolled in college,55,859,1561,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,14,Health Sci. & Techno.,Percent who enrolled in college,69.8,6903,9887,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who enrolled in college,56.4,79,140,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,16,"Repair, Production, & Construction",Percent who enrolled in college,29,212,732,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,17,Sciences: Biological & Physical,Percent who enrolled in college,79.8,1706,2138,,out of,students who selected a planned major in the area of,enrolled in college.,
Louisiana,enroll,1,,level_2r,18,Social Sciences & Law,Percent who enrolled in college,69.5,1914,2753,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,fouryr,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who attended a 4-year college,100,10,10,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,2,Architecture,Percent who attended a 4-year college,100,13,13,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who attended a 4-year college,100,4,4,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,4,Arts: Visual & Performing,Percent who attended a 4-year college,96.8,60,62,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,5,Business,Percent who attended a 4-year college,93.9,92,98,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who attended a 4-year college,78.6,11,14,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,6,Communications,Percent who attended a 4-year college,96,24,25,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who attended a 4-year college,93.3,14,15,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,9,Education,Percent who attended a 4-year college,95.1,39,41,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,11,Eng. Tech. & Drafting,Percent who attended a 4-year college,80,4,5,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,10,Engineering,Percent who attended a 4-year college,95.5,106,111,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,12,English & Foreign Lang.,Percent who attended a 4-year college,96.6,28,29,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,13,Health Admin. & Assisting,Percent who attended a 4-year college,84.6,11,13,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,14,Health Sci. & Techno.,Percent who attended a 4-year college,92.4,170,184,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who attended a 4-year college,100,5,5,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,16,"Repair, Production, & Construction",Percent who attended a 4-year college,,,0,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,17,Sciences: Biological & Physical,Percent who attended a 4-year college,98.5,134,136,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,fouryr,1,,level_2r,18,Social Sciences & Law,Percent who attended a 4-year college,97.5,78,80,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maine,enroll,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who enrolled in college,71.4,10,14,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,2,Architecture,Percent who enrolled in college,81.3,13,16,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who enrolled in college,80,4,5,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,4,Arts: Visual & Performing,Percent who enrolled in college,88.6,62,70,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,5,Business,Percent who enrolled in college,83.1,98,118,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who enrolled in college,87.5,14,16,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,6,Communications,Percent who enrolled in college,83.3,25,30,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who enrolled in college,71.4,15,21,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,9,Education,Percent who enrolled in college,83.7,41,49,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,11,Eng. Tech. & Drafting,Percent who enrolled in college,62.5,5,8,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,10,Engineering,Percent who enrolled in college,82.8,111,134,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,12,English & Foreign Lang.,Percent who enrolled in college,72.5,29,40,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,13,Health Admin. & Assisting,Percent who enrolled in college,81.3,13,16,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,14,Health Sci. & Techno.,Percent who enrolled in college,91.1,184,202,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who enrolled in college,62.5,5,8,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,16,"Repair, Production, & Construction",Percent who enrolled in college,0,0,2,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,17,Sciences: Biological & Physical,Percent who enrolled in college,81.4,136,167,,out of,students who selected a planned major in the area of,enrolled in college.,
Maine,enroll,1,,level_2r,18,Social Sciences & Law,Percent who enrolled in college,80,80,100,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,fouryr,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who attended a 4-year college,82.1,87,106,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,2,Architecture,Percent who attended a 4-year college,73.9,99,134,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who attended a 4-year college,85.3,29,34,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,4,Arts: Visual & Performing,Percent who attended a 4-year college,74.2,396,534,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,5,Business,Percent who attended a 4-year college,81.2,1060,1306,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who attended a 4-year college,63.6,77,121,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,6,Communications,Percent who attended a 4-year college,83.3,344,413,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who attended a 4-year college,76.7,345,450,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,9,Education,Percent who attended a 4-year college,77.2,431,558,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,11,Eng. Tech. & Drafting,Percent who attended a 4-year college,70.7,58,82,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,10,Engineering,Percent who attended a 4-year college,85.6,1100,1285,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,12,English & Foreign Lang.,Percent who attended a 4-year college,84.5,131,155,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,13,Health Admin. & Assisting,Percent who attended a 4-year college,54.3,114,210,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,14,Health Sci. & Techno.,Percent who attended a 4-year college,78.9,1324,1678,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who attended a 4-year college,78.6,22,28,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,16,"Repair, Production, & Construction",Percent who attended a 4-year college,42.9,3,7,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,17,Sciences: Biological & Physical,Percent who attended a 4-year college,86.9,1171,1348,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,fouryr,1,,level_2r,18,Social Sciences & Law,Percent who attended a 4-year college,82.1,952,1159,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Maryland,enroll,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who enrolled in college,89.8,106,118,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,2,Architecture,Percent who enrolled in college,86.5,134,155,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who enrolled in college,87.2,34,39,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,4,Arts: Visual & Performing,Percent who enrolled in college,78.4,534,681,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,5,Business,Percent who enrolled in college,85.5,1306,1527,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who enrolled in college,75.2,121,161,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,6,Communications,Percent who enrolled in college,90.8,413,455,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who enrolled in college,87.9,450,512,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,9,Education,Percent who enrolled in college,86.2,558,647,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,11,Eng. Tech. & Drafting,Percent who enrolled in college,74.5,82,110,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,10,Engineering,Percent who enrolled in college,86.5,1285,1486,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,12,English & Foreign Lang.,Percent who enrolled in college,83.8,155,185,,out of,students who selected a planned major in the area of,enrolled in college.,
